"VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE"
"-e28snEMnO4		-e28snEMnO4-5-gloss	-e28snEMnO4_2_3	-e28snEMnO4_2_3-5-gloss	18.77	28.74	THINK ABOUT THE FUNCTION YOU CAN HAVE FS:A FUNCTION WITH GOOD DESIGN YOU CAN HAVE FUNCTION WITH LITTLE OF FS:PIZAZ"
"-e28snEMnO4		-e28snEMnO4-5-gloss	-e28snEMnO4_4	-e28snEMnO4_4-5-gloss	28.78	43.46	THIS FROM MY COLLECT THAT WAS INSPIRE FS:BY FS:SHE-RA AND ME FS:DID MOST+FS:LY FS:OF THE FS:PIZAZ THEY HAVE SHORTS THAT ARE COMFORTABLE IF YOU ARE SUPER YOU CAN MOVE+AROUND"
"-e28snEMnO4		-e28snEMnO4-5-gloss	-e28snEMnO4_5	-e28snEMnO4_5-5-gloss	43.62	45.7	YOU CAN GO SAVE DAY"
"-e28snEMnO4		-e28snEMnO4-5-gloss	-e28snEMnO4_6	-e28snEMnO4_6-5-gloss	45.75	48.45	YOU CAN SAVE DINNER FOR SOMEBODY"
"-e28snEMnO4		-e28snEMnO4-5-gloss	-e28snEMnO4_7	-e28snEMnO4_7-5-gloss	48.58	65.33	IT REAL LIFE EVENT REAL LIFE LEVEL BLOW+UP MAKE FASCINATE BUT STILL WITHIN SHAPE SET FS:OF FS:REFERENCE"
"-e28snEMnO4		-e28snEMnO4-5-gloss	-e28snEMnO4_8	-e28snEMnO4_8-5-gloss	65.36	95.74	AGAIN BOY SHORTS WITH DESIGN SPECIFIC AND THEY HAVE A STRAIGHT PERSON CL:G(horizonal stripe) INSPIRE BY BELT BUT LEGS ARE MORE GIRLY WHY ARE FS:ARCED FS:UP THEN ME DID MY CENTER FS:PANEL AND FS:AS DESIGN SPECIFIC AND ME ADD FS:BAND AT FS:LEGS AND FS:BAND AT THE WAIST"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_0	-eaisNdrTS4_0-5-gloss	0.14	4.91	LETS TAKE OUR BASIC EGYPTIAN WALK TRAVEL AROUND+AROUND "
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_1	-eaisNdrTS4_1-5-gloss	4.92	7.32	SO ME GO TO DO FOOT WORK "
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_2	-eaisNdrTS4_2-5-gloss	7.33	10.1	RIGHT CL:CLOSED 5(foot on ground, up on toes)"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_3	-eaisNdrTS4_3-5-gloss	10.14	13.21	LEFT CL:CLOSED 5(foot on ground, up on toes)"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_4	-eaisNdrTS4_4-5-gloss	13.32	16.06	ON THAT WASH OF THE FS:FOOT "
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_5	-eaisNdrTS4_5-5-gloss	16.08	23.89	FS:SO GO TO BE YOUR CL:1(legs, bending) TOUCH ARMS+EXTENDED LOOK+BACK FROM BODY"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_6	-eaisNdrTS4_6-5-gloss	24.02	27.29	WE CALL THIS LOW FS:IBIS ARM "
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_7	-eaisNdrTS4_7-5-gloss	27.41	29.99	STEP TOUCH STEP TOUCH "
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_8	-eaisNdrTS4_8-5-gloss	30.14	34.4	AND FS:AS YOU TOUCH YOU GO TO LIFT THAT FS:HIP"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_9	-eaisNdrTS4_9-5-gloss	34.4	35.81	STEP TOUCH"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_10	-eaisNdrTS4_10-5-gloss	35.83	36.5	GOOD"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_11	-eaisNdrTS4_11-5-gloss	36.6	50.59	SO ARE GO TO TRAVEL TO THE RIGHT LIKE TO STEP OUT WITH THE RIGHT FS:FOOT STEP BACK WITH LEFT FS:FOOT FS:FOOT TOGETHER STEP TOGETHER STEP TOGETHER"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_12	-eaisNdrTS4_12-5-gloss	50.62	56.07	FS:SO WE ARE HITTING THE FS:FOUR CORNERS FS:OF THE ROOM"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_13	-eaisNdrTS4_13-5-gloss	56.08	57.55	LET+FS:S TRY AGAIN"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_14	-eaisNdrTS4_14-5-gloss	57.59	68.58	READY TURN STEP TOGETHER STEP FS:HIP STEP FS:HIP STEP AND FS:HIP"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_15	-eaisNdrTS4_15-5-gloss	68.66	69.15	GOOD"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_16	-eaisNdrTS4_16-5-gloss	69.35	74.84	TRY THE OTHER DIRECTION STEPPING LEFT FOOT "
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_17	-eaisNdrTS4_17-5-gloss	75.0	85.63	STEP FS:HIP STEP FACE THE BACK STEO FACE THE FS:SIDE AND STEP FACE CL:2(eyes facing forward)"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_19	-eaisNdrTS4_19-5-gloss	85.71	94.2	MAKE SURE THAT EVERY TIME YOU TURN THAT YOUR FS:KNEES ARE UP OUR FS:KNEES ARE NOT GO INTO FS:TWO DIFFERENT DIRECTION"
"-eaisNdrTS4		-eaisNdrTS4-5-gloss	-eaisNdrTS4_20	-eaisNdrTS4_20-5-gloss	94.2	96.69	WANT TO KEEP YOUR NICE BODY NICE"
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_0	-EdUkSqns3U_0-3-gloss	1.022	19.488	GAME FS:BARONESS SOLITAIRE SINGLE REAL ADDING GAME DEEP HEART. NUMER TRY GOAL SUM WHEN ADD+ WANT GOAL WHAT THIRTEEN. "
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_1	-EdUkSqns3U_1-3-gloss	19.622	29.111	FS:ACE PLUS QUEEN FS:ACE EQUAL 1 QUEEN EQUAL TWELVE THAT ADD THIRTEEN."
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_2	-EdUkSqns3U_2-3-gloss	29.211	31.955	KING HIMSELF THIRTEEN."
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_3	-EdUkSqns3U_3-3-gloss	32.0	48.411	FS:ACE ONE TWO EQUAL TWO THREE EQUAL THREE FACE VALUE UNTIL TEN FS:JACK EQUAL ELEVEN QUEEN TWELVE KING THIRTEEN KING ADD NOTHING NOT NEED. "
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_4	-EdUkSqns3U_4-3-gloss	49.133	53.966	HOW PROCESS? REAL EXAMPLE "
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_5	-EdUkSqns3U_5-3-gloss	53.988	61.988	ME CL:FLAT-O (cards in hand)+ CL:FLAT-O(hand out) START HAND FS:BARONESS HAVE FS:ACE TWO TEN TEN THREE"
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_6	-EdUkSqns3U_6-3-gloss	62.066	72.644	IF WANT TOTAL  ADD THIRTEEN ME DO NOW LOOK-FOR ONLY HAVE THREE PLUS TEN."
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_7	-EdUkSqns3U_7-3-gloss	72.666	75.577	ME SUBTRACT THREE SUBTRACT TEN."
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_8	-EdUkSqns3U_8-3-gloss	75.611	77.677	TOTALL ADD THIRTEEN."
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_9	-EdUkSqns3U_9-3-gloss	77.722	79.177	MOVE NOTHING."
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_10	-EdUkSqns3U_10-3-gloss	79.188	80.055	ME DO"
"-EdUkSqns3U		-EdUkSqns3U-3-gloss	-EdUkSqns3U_11	-EdUkSqns3U_11-3-gloss	80.044	81.188	NEXT"
"-EjG3LCcwEI		-EjG3LCcwEI-8-gloss	-EjG3LCcwEI_4	-EjG3LCcwEI_4-8-gloss	22.02	26.24	WEIGHT WELDED ALLIGATOR CLIP"
"-EjG3LCcwEI		-EjG3LCcwEI-8-gloss	-EjG3LCcwEI_5	-EjG3LCcwEI_5-8-gloss	26.26	38.16	WANT CONNECT THAT TO FS:SNELL FS: OF HOOK THEN CL:C(hole)+ CL:1(drop it down) FIGURE CL:C(hole)+ CL:1(keeping down) UNTIL LINE CL:I(line shorter) KNOW THAT FS:SLACK."
"-EjG3LCcwEI		-EjG3LCcwEI-8-gloss	-EjG3LCcwEI_6_7_8	-EjG3LCcwEI_6_7_8-8-gloss	38.19	46.05	THAT MEAN FINISH CL:OPENED-B(ground)+CL:S(it's on the ground) BOTTOM GROUND WANT TO MARK THAT PULL PULLING "
"-EjG3LCcwEI		-EjG3LCcwEI-8-gloss	-EjG3LCcwEI_9	-EjG3LCcwEI_9-8-gloss	51.29	60.96	KNOW EXACT HOW+MUCH LINE NEED REELCL:A(reel)+CL:1(line down) KNOW WHERE FS:BAIT CL:F(bait)"
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_4_5_6	-eJI_YOtHNE_4_5_6-5-gloss	15.81	23.68	CAN ADD PAINT LEAVE DRY THEN SEAL. CAN ADD GLITTER ME GO+AHEAD ADD GLITTER. "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_7_8_9	-eJI_YOtHNE_7_8_9-5-gloss	23.71	34.99	GO TO BE GOLD. YOU CAN THIS FS:AT OTHER CRAFT STORE BEFORE YOU GO+AHEAD AND SPRAY SHAKE SHAKE REAL GOOD "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_10	-eJI_YOtHNE_10-5-gloss	34.99	42.88	YOU NOT+WANT THIS IN HOUSE BUT WILL DO IN HOUSE ANYWAY BECAUSE WE HAVE ART ROOM FOR THIS STUFF."
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_11	-eJI_YOtHNE_11-5-gloss	42.88	48.48	DO FS:IT IN YOUR GARAGE OUTSIDE ON SIDEWALK FS:OR "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_12	-eJI_YOtHNE_12-5-gloss	48.48	55.97	GET SOMETHING TO PUT ON FS:IT BECAUSE IT WILL SPRAY GET ON YOUR CARPET OR WHATEVER. "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_13	-eJI_YOtHNE_13-5-gloss	55.98	57.38	LAY THERE."
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_14	-eJI_YOtHNE_14-5-gloss	57.58	59.42	ME SAY TO DO LITTLE+BIT."
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_15	-eJI_YOtHNE_15-5-gloss	59.58	80.75	WHEN YOU FS:DO FS:IT START (PAUSE) FS:OUT HERE WORK IN. "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_16	-eJI_YOtHNE_16-5-gloss	80.85	85.7	FS: EVEN  FS: STROKES. CL:X(spraying)."
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_19	-eJI_YOtHNE_19-5-gloss	100.21	100.86	THAT FS:OK."
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_20	-eJI_YOtHNE_20-5-gloss	100.86	112.19	ME NOT+WANT TO BLAST WITH BUNCH FS:OF GLITTER THAT WHY GO TO BE IN MY ROOM ME LIKE. "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_21	-eJI_YOtHNE_21-5-gloss	112.63	114.0	IT ON THERE RIGHT NOW. "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_22	-eJI_YOtHNE_22-5-gloss	114.07	117.16	LET DRY THEN WILL GO+AHEAD SEAL "
"-eJI_YOtHNE		-eJI_YOtHNE-5-gloss	-eJI_YOtHNE_18	-eJI_YOtHNE_18-5-gloss	97.59	100.21	NOW CAN LITTLE+BIT EMPTY. "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_0	-EsVrbRTMU4_0-8-gloss	1.41	5.67	THIS PROBABLY SECOND IMPORTANT THING IN GAME BASEBALL FIELD. "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_1	-EsVrbRTMU4_1-8-gloss	5.68	6.83	CL:5(glove) THIS GLOVE "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_2	-EsVrbRTMU4_2-8-gloss	6.83	9.56	CL:5(glove) THAT THIS STANDARD FS:OF GLOVE"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_3	-EsVrbRTMU4_3-8-gloss	9.56	14.6	CL:5(glove) THIS HAVE VARY SIZE VARY FORM DEPEND WHICH POSITION WILL PLAY. "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_4	-EsVrbRTMU4_4-8-gloss	14.6	17.78	GLOVES HAVE MAKE FEW DIFFERENT BASIC THING."
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_5	-EsVrbRTMU4_5-8-gloss	17.78	23.04	USUALLY LEATHER FAKE LEATHER WOVEN WITH LEATHER THREADS."
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_6	-EsVrbRTMU4_6-8-gloss	23.89	26.04	THAT CL:5-CLAW(glove)+CL:FLAT-O(stuffing)CALLED FS:POCKET"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_7	-EsVrbRTMU4_7-8-gloss	26.06	28.52	WHERE WANT BALL CL:5-CLAW(catch)+CL:S(ball)"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_8	-EsVrbRTMU4_8-8-gloss	28.52	33.55	CL:5-CLAW(glove)+CL:S(punching) THIS WANT DEEP NICE POCKET CUSHION."
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_9	-EsVrbRTMU4_9-8-gloss	33.87	40.72	CL:5-CLAW(catch)+CL:S(ball) WONT HURT HAND CL:5-CLAW(catch)+CL:S(ball) IF CL:5-CLAW(catch)+CL:S(ball) HEEL IX-LOC-HAND HURT WILL"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_10	-EsVrbRTMU4_10-8-gloss	40.72	43.43	SOMETIMES FS:BALL WILL CL:BENT-5(glove)+CL:S(ball pop out)."
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_11	-EsVrbRTMU4_11-8-gloss	43.57	48.0	SOME GLOVE HAVE FINGER FS:HOLE CL:CLOSED-5( hand/fingers)+CL:C(glove)."
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_12	-EsVrbRTMU4_12-8-gloss	48.14	49.87	NOT AFFECT ANY GAME FS: AT FS:ALL."
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_13	-EsVrbRTMU4_13-8-gloss	49.87	56.72	SOME PEOPLE FEEL MORE COMFORTABLE PREFER MORE CONTROL HOW CATCH BALL "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_14	-EsVrbRTMU4_14-8-gloss	56.94	63.39	IF LOOK FS:INFIELDER GLOVE CL:BENT-5(glove) WILL CL:BENT-5(glove)+CL:OPENED-B( few inches off end of the glove)"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_16	-EsVrbRTMU4_16-8-gloss	63.4	71.18	WHY BECAUSE FIELD WILL CL:5(catch the ball on the ground) WANT  CL:BENT-5(glove)+CL:BENT-5( few inches off end of the glove)"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_17	-EsVrbRTMU4_17-8-gloss	71.19	75.18	OUT FIELD  CL:BENT-5(glove)+CL:OPENED-B(bigger) THICK "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_18	-EsVrbRTMU4_18-8-gloss	75.7	76.88	THIS OPPOSITE"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_19	-EsVrbRTMU4_19-8-gloss	77.1	79.84	LARGER THAN STANDARD FS:OF GLOVES"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_20	-EsVrbRTMU4_20-8-gloss	79.86	86.33	REALLY FIRST FS:BASE CL:1(baseman) THIS C:CBENT-5(glove/hand stretch and catch)+CL:S(ball) CATCH MORE EASY"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_21	-EsVrbRTMU4_21-8-gloss	86.33	96.34	CATCHER GLOVE MORE SMALL THICK MORE PAD HELP BLOCK CATCHER CL:1(person)+CL:1(point at person) BECAUSE PICTHER THROW++ "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_22	-EsVrbRTMU4_22-8-gloss	96.34	107.9	IN MAJOR LEAGUE LEVEL PITCHERS THROW MIDDLE 90 HIGH 90 WITH AIM NEED THICK PAD CL:CLAW-5(GLOVE) "
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_23	-EsVrbRTMU4_23-8-gloss	108.2	112.54	THAT GLOVE REALLY FOR MET ANY POSITION"
"-EsVrbRTMU4		-EsVrbRTMU4-8-gloss	-EsVrbRTMU4_24	-EsVrbRTMU4_24-8-gloss	112.54	114.32	FINISH ABOUT GLOVE "
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_0	-F6vN4bOBWs_0-8-gloss	0.0	4.19	WONDER HOW CL:C(heart broken in half then mended) AFTER LET+GO"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_1	-F6vN4bOBWs_1-8-gloss	4.3	5.67	NOT EASY WHAT+DO"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_2	-F6vN4bOBWs_2-8-gloss	5.72	10.11	I-FORMAL FS:DR FS:FELICIA HERE SHOW+YOU FEW INPUT HOW SUCCEED THAT"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_3	-F6vN4bOBWs_3-8-gloss	10.28	17.71	ONE WANT TO INVOLVE YOURSELF IN THING YOU ENJOY AND PEOPLE CL:4(surround by people) SUPPORT FAMILY FRIEND WHO UNDERSTAND SITUATION"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_4	-F6vN4bOBWs_4-8-gloss	18.12	28.71	WHAT+DO TRY TO FOCUS SHINE SOME POSITIVES THAT RELATIONSHIP MAKE FIGURE UNDERSTAND WHY LET+GO"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_5	-F6vN4bOBWs_5-8-gloss	28.73	38.17	REAL HARD HONEST INSIDE+EXAMINE OK WHAT ME DO TO CONTRIBUTE THAT LET+GO IF ANYTHING BUT GOOD FOR YOU TO INSIDE+EXAMINE "
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_6	-F6vN4bOBWs_6-8-gloss	38.94	56.33	WHAT+DO YOUR RESPONSE MAYBE VARY WHETHER NAME+CALL INSIDE FOCUS MAYBE THINK ME WHAT+DO ME INSIDE THINK NOT CHAT FRIENDS CL:1(person wandering off) ALONE BEACH THINK PROCESS "
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_7	-F6vN4bOBWs_7-8-gloss	57.07	64.56	FS:OR NAME+CALL QUOTE OUTSIDE FOCUS PERSON MAYBE YOURSELF MUST INVOLVE ACTIVEAND LAUGH"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_8	-F6vN4bOBWs_8-8-gloss	64.8	67.08	WILL SUGGEST LAUGH TOP MEDICINE"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_9	-F6vN4bOBWs_9-8-gloss	67.22	71.39	IF CAN THROUGH LET+GO FINALLY TIME HELP FADE+AWAY PAIN"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_10	-F6vN4bOBWs_10-8-gloss	71.94	75.86	SOME THOSE PAIN WILL FADE+AWAY TIME"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_11	-F6vN4bOBWs_11-8-gloss	75.87	83.05	REMEMBER EVERYONE SURVIVE LET+GO TEND TIME FS:TWENTIES FS:THIRTIES AROUND FINISH EXPERIENCE LET+GO LET+GO HIGH SCHOOL"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_12	-F6vN4bOBWs_12-8-gloss	83.73	86.85	YOU WILL ALREADY EXPEREINCED THAT PROCESS"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_13	-F6vN4bOBWs_13-8-gloss	87.3	101.34	WILL HEAL IMPROVE WILL MOVE ON KEEP+IN+MIND REMEMBER HOW YOU HEAL LET+GO FINISH CL:C(heart broken in half then mended) DEPEND YOURSELF MAKE CONSCIOUS ATTEMPT CONTINUE ACTIVE BUSY"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_14	-F6vN4bOBWs_14-8-gloss	101.39	101.75	RIGHT"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_15	-F6vN4bOBWs_15-8-gloss	102.1	103.18	LUCK GOOD LUCK"
"-F6vN4bOBWs		-F6vN4bOBWs-8-gloss	-F6vN4bOBWs_16	-F6vN4bOBWs_16-8-gloss	103.35	105.25	I-FORMAL FS:DR FS:FELICIA"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_0	-FE9cQO9pmU_0-8-gloss	1.39	7.54	WE EXPLAIN QUOTE YES THAT IDEA MAKE OFFER ACCEPT OFFER WHAT+DO THAT OFFER"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_1	-FE9cQO9pmU_1-8-gloss	7.54	11.79	WANT SHOW GAME CALL+NAME YES BRAIN+INPUT"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_2	-FE9cQO9pmU_2-8-gloss	11.84	15.57	TEND ENJOY DO THIS GAME A+LOT WITH MY BUSINESS CLIENT"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_3	-FE9cQO9pmU_3-8-gloss	15.86	21.97	SUCCEED BUSINESS MEETINGS ORGANIZATIONS ANYTIME PEOPLE GATHER HAVE TO CREATIVE SOMETHING TOGETHER"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_4	-FE9cQO9pmU_4-8-gloss	22.08	33.92	HOW THAT SUCCEED YOU NEED TEAM CAN SPLIT SPLIT+UP GROUP FS:3 FS:4 FS:5 THINK GOOD SIZE CAN UP+TO FS:8 FS:10"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_5	-FE9cQO9pmU_5-8-gloss	34.15	45.68	WHAT+DO TEAM THERE THERE MUST CREATIVE NEW MAKE THINGS MUST ENVISION FULL MARKETING STORE PLAN THAT PRODUCT"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_6	-FE9cQO9pmU_6-8-gloss	45.77	55.19	INVENT WITH PACKAGING COMMERCIAL SING SPOKESPERSON SIGN LMANY+MORE ANYTHING RELATED WITH MARKETING STORE"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_7	-FE9cQO9pmU_7-8-gloss	55.22	60.12	WHAT STORE WILL IN WHAT SIGN QUOTE ANYTHING CAN IMAGINE"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_8	-FE9cQO9pmU_8-8-gloss	60.43	63.24	DO THAT GROUP HAVE+TO DO FS:THREE+MINUTES"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_9	-FE9cQO9pmU_9-8-gloss	63.25	68.59	TEND PEOPLE WILL WHAT IMPOSSIBLE"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_10	-FE9cQO9pmU_10-8-gloss	68.76	71.76	POSSIBLE WITH MAGIC FS:YES"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_11	-FE9cQO9pmU_11-8-gloss	71.76	74.09	SHOW HOW DO THAT"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_12	-FE9cQO9pmU_12-8-gloss	74.26	77.59	WILL DO YES MARKETING BRAIN+INPUT"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_13	-FE9cQO9pmU_13-8-gloss	77.76	83.32	GO AHEAD TELL FIRST IDEA FS:SHANNON WILL SAY YES THAT IDEA"
"-FE9cQO9pmU		-FE9cQO9pmU-8-gloss	-FE9cQO9pmU_14	-FE9cQO9pmU_14-8-gloss	83.52	92.38	SAY YES+TO+ME ME GO AHEAD ADD BACK+AND+FORTH UNTIL FINISH GOT OUR PRODUCT HIS LIST NAME FULL MARKETING PLAN"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_0	-fyFTnt9w9Q_0-5-gloss	0.11	25.62	OK IF YOU HAVE YOU WATCHED THESE FILMS WILL SEE THAT TENNIS REALLY ATHLETIC GAME AND IF WANT YOU THINK ABOUT IT IF I SWING LIKE THIS. WELL ONE OF THE GREATEST FS:POSES IN FS:MARTIAL OR IN FS:YOGA IS FS:POSE LIKE THIS"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_1	-fyFTnt9w9Q_1-5-gloss	25.642	27.61	FS:SO REALLY GOOD THING FOR YOU DO"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_2	-fyFTnt9w9Q_2-5-gloss	27.611	40.205	WILL HOLD FS:POSE WILL TO STRENGTH YOUR FS:LEG WITHOUT ANY RISK FS:OF INJURY BECAUSE ARE NOT MOVING ANY WEIGHT ARE NOT ON HARD SURFACE"
"-fyFTnt9w9Q		-fyFTnt9w9Q-5-gloss	-fyFTnt9w9Q_3	-fyFTnt9w9Q_3-5-gloss	40.211	57.85	IS JUST HOLD THIS FS:POSE HOLD FOR A MINUTE OR LONG AND THAT MEANS BE TO BE PRETTY STRONG IN THE FS:MID SECTION CL:(5-CLAW) AND UPPER FS:LEGS WILL HAVE GOOD TOLERATION CONSTANT AND RECENT GO TO ANOTHER SIDE"
